"MAT_ALU_MATRICULA","MAT_TUR_DIS_DISCIPLINA","disciplina","MAT_TUR_ANO","MAT_TUR_PERIODO","MAT_MEDIA_FINAL","EVADIU"
"b49e65f2ceb78caa526f30a4b9dc142f",1411180,"Laboratório de Programação I",2015,2,9.1,FALSE
"9fc739b5b6f2d55812a01b3158e12704",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,7.3,FALSE
"9fc739b5b6f2d55812a01b3158e12704",1109103,"Cálculo Diferencial e Integral I",2015,2,7.4,FALSE
"9fc739b5b6f2d55812a01b3158e12704",1307151,"Leitura e Produção de Textos",2015,2,7.3,FALSE
"9fc739b5b6f2d55812a01b3158e12704",1411167,"Programação I",2015,2,6.4,FALSE
"9fc739b5b6f2d55812a01b3158e12704",1411174,"Introdução à Computação",2015,2,5.3,FALSE
"9fc739b5b6f2d55812a01b3158e12704",1411180,"Laboratório de Programação I",2015,2,6.4,FALSE
"9c1a04a5c40e7ec6c922d945659f5c92",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,0.7,FALSE
"9c1a04a5c40e7ec6c922d945659f5c92",1109103,"Cálculo Diferencial e Integral I",2015,2,1.7,FALSE
"9c1a04a5c40e7ec6c922d945659f5c92",1307151,"Leitura e Produção de Textos",2015,2,7.7,FALSE
"9c1a04a5c40e7ec6c922d945659f5c92",1411167,"Programação I",2015,2,6.2,FALSE
"9c1a04a5c40e7ec6c922d945659f5c92",1411174,"Introdução à Computação",2015,2,7.5,FALSE
"9c1a04a5c40e7ec6c922d945659f5c92",1411180,"Laboratório de Programação I",2015,2,6.2,FALSE
"cc88b3bf96037af1df8f554bf333c91b",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,3.6,FALSE
"cc88b3bf96037af1df8f554bf333c91b",1109103,"Cálculo Diferencial e Integral I",2015,2,3.2,FALSE
"cc88b3bf96037af1df8f554bf333c91b",1307151,"Leitura e Produção de Textos",2015,2,9.2,FALSE
"cc88b3bf96037af1df8f554bf333c91b",1411167,"Programação I",2015,2,9.6,FALSE
"cc88b3bf96037af1df8f554bf333c91b",1411180,"Laboratório de Programação I",2015,2,9.6,FALSE
"cc5ec2f01db54179cd4a56b3620526f0",1307151,"Leitura e Produção de Textos",2015,2,7.3,FALSE
"cc5ec2f01db54179cd4a56b3620526f0",1411167,"Programação I",2015,2,9.3,FALSE
"cc5ec2f01db54179cd4a56b3620526f0",1411174,"Introdução à Computação",2015,2,8.8,FALSE
"cc5ec2f01db54179cd4a56b3620526f0",1411180,"Laboratório de Programação I",2015,2,9.3,FALSE
"cc5ec2f01db54179cd4a56b3620526f0",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,7.3,FALSE
"cc5ec2f01db54179cd4a56b3620526f0",1109103,"Cálculo Diferencial e Integral I",2015,2,7.8,FALSE
"7d524165d3d7ea68f08dd3e0b31e12f3",1109035,"Álgebra Vetorial e Geometria Analítica",2015,1,3.6,FALSE
"65220c035e9ee5762fbdaeb6d4e7b74d",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,6.1,FALSE
"65220c035e9ee5762fbdaeb6d4e7b74d",1109103,"Cálculo Diferencial e Integral I",2015,2,7.1,FALSE
"65220c035e9ee5762fbdaeb6d4e7b74d",1307151,"Leitura e Produção de Textos",2015,2,9,FALSE
"65220c035e9ee5762fbdaeb6d4e7b74d",1411167,"Programação I",2015,2,7.8,FALSE
"65220c035e9ee5762fbdaeb6d4e7b74d",1411174,"Introdução à Computação",2015,2,8.4,FALSE
"65220c035e9ee5762fbdaeb6d4e7b74d",1411180,"Laboratório de Programação I",2015,2,7.8,FALSE
"788f5258eb85a4eb20eccc57ee8f8e11",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,3,FALSE
"788f5258eb85a4eb20eccc57ee8f8e11",1109103,"Cálculo Diferencial e Integral I",2015,2,2.1,FALSE
"788f5258eb85a4eb20eccc57ee8f8e11",1307151,"Leitura e Produção de Textos",2015,2,8.3,FALSE
"788f5258eb85a4eb20eccc57ee8f8e11",1411167,"Programação I",2015,2,5.5,FALSE
"788f5258eb85a4eb20eccc57ee8f8e11",1411174,"Introdução à Computação",2015,2,8,FALSE
"788f5258eb85a4eb20eccc57ee8f8e11",1411180,"Laboratório de Programação I",2015,2,5.5,FALSE
"074935fd6aab648173e04a249307b6ff",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,5,FALSE
"074935fd6aab648173e04a249307b6ff",1109103,"Cálculo Diferencial e Integral I",2015,2,5,FALSE
"074935fd6aab648173e04a249307b6ff",1411167,"Programação I",2015,2,10,FALSE
"074935fd6aab648173e04a249307b6ff",1411174,"Introdução à Computação",2015,2,7.7,FALSE
"074935fd6aab648173e04a249307b6ff",1411180,"Laboratório de Programação I",2015,2,10,FALSE
"616560cf653a8f3dd2fb612f8fcd8024",1411180,"Laboratório de Programação I",2015,1,9.1,FALSE
"9f5f7b412baeb2e5c559f9024209a3d6",1307151,"Leitura e Produção de Textos",2015,2,7.5,FALSE
"2393960ea8d86051b4a53a830578c92a",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,5.8,FALSE
"2393960ea8d86051b4a53a830578c92a",1109103,"Cálculo Diferencial e Integral I",2015,2,1.2,FALSE
"8d3a8161a86a1900ad703a454dfa130a",1109103,"Cálculo Diferencial e Integral I",2015,1,5,FALSE
"8d3a8161a86a1900ad703a454dfa130a",1411167,"Programação I",2015,1,8.2,FALSE
"8d3a8161a86a1900ad703a454dfa130a",1411174,"Introdução à Computação",2015,1,7.8,FALSE
"8d3a8161a86a1900ad703a454dfa130a",1411180,"Laboratório de Programação I",2015,1,8.2,FALSE
"288a15d6fde9641419e9b2b06275f5dd",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,8.2,FALSE
"288a15d6fde9641419e9b2b06275f5dd",1109103,"Cálculo Diferencial e Integral I",2015,2,9.9,FALSE
"78e13ab5f58f61ddf93d1acd0c1d63b2",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,1,FALSE
"78e13ab5f58f61ddf93d1acd0c1d63b2",1109103,"Cálculo Diferencial e Integral I",2015,2,3.4,FALSE
"78e13ab5f58f61ddf93d1acd0c1d63b2",1307151,"Leitura e Produção de Textos",2015,2,7.5,FALSE
"78e13ab5f58f61ddf93d1acd0c1d63b2",1411167,"Programação I",2015,2,7,FALSE
"78e13ab5f58f61ddf93d1acd0c1d63b2",1411174,"Introdução à Computação",2015,2,7.2,FALSE
"78e13ab5f58f61ddf93d1acd0c1d63b2",1411180,"Laboratório de Programação I",2015,2,7,FALSE
"d36228c4755898b34b1e378458351b01",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,5,FALSE
"d36228c4755898b34b1e378458351b01",1109103,"Cálculo Diferencial e Integral I",2015,2,5.6,FALSE
"d36228c4755898b34b1e378458351b01",1307151,"Leitura e Produção de Textos",2015,2,7.7,FALSE
"d36228c4755898b34b1e378458351b01",1411167,"Programação I",2015,2,7.6,FALSE
"d36228c4755898b34b1e378458351b01",1411174,"Introdução à Computação",2015,2,8,FALSE
"d36228c4755898b34b1e378458351b01",1411180,"Laboratório de Programação I",2015,2,7.6,FALSE
"48abaf480485fbe89609257e12580b36",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,3.4,FALSE
"48abaf480485fbe89609257e12580b36",1109103,"Cálculo Diferencial e Integral I",2015,2,6.5,FALSE
"48abaf480485fbe89609257e12580b36",1307151,"Leitura e Produção de Textos",2015,2,8.5,FALSE
"48abaf480485fbe89609257e12580b36",1411167,"Programação I",2015,2,7,FALSE
"48abaf480485fbe89609257e12580b36",1411174,"Introdução à Computação",2015,2,7.1,FALSE
"48abaf480485fbe89609257e12580b36",1411180,"Laboratório de Programação I",2015,2,7,FALSE
"0773490cf4af5411856da1bb47a0ffcc",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,9.1,FALSE
"0773490cf4af5411856da1bb47a0ffcc",1109103,"Cálculo Diferencial e Integral I",2015,2,8.3,FALSE
"0773490cf4af5411856da1bb47a0ffcc",1307151,"Leitura e Produção de Textos",2015,2,8.1,FALSE
"0773490cf4af5411856da1bb47a0ffcc",1411167,"Programação I",2015,2,9,FALSE
"0773490cf4af5411856da1bb47a0ffcc",1411174,"Introdução à Computação",2015,2,8.4,FALSE
"0773490cf4af5411856da1bb47a0ffcc",1411180,"Laboratório de Programação I",2015,2,9,FALSE
"9d3fe77278462e834021d15aec3ee2cd",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,3.1,FALSE
"9d3fe77278462e834021d15aec3ee2cd",1109103,"Cálculo Diferencial e Integral I",2015,2,2.6,FALSE
"9d3fe77278462e834021d15aec3ee2cd",1307151,"Leitura e Produção de Textos",2015,2,7.5,FALSE
"9d3fe77278462e834021d15aec3ee2cd",1411167,"Programação I",2015,2,9.6,FALSE
"9d3fe77278462e834021d15aec3ee2cd",1411174,"Introdução à Computação",2015,2,7.1,FALSE
"9d3fe77278462e834021d15aec3ee2cd",1411180,"Laboratório de Programação I",2015,2,9.6,FALSE
"df91659517d767a81f0a275819612653",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,3.2,FALSE
"df91659517d767a81f0a275819612653",1109103,"Cálculo Diferencial e Integral I",2015,2,5,FALSE
"df91659517d767a81f0a275819612653",1307151,"Leitura e Produção de Textos",2015,2,7.3,FALSE
"df91659517d767a81f0a275819612653",1411167,"Programação I",2015,2,7,FALSE
"df91659517d767a81f0a275819612653",1411174,"Introdução à Computação",2015,2,7.1,FALSE
"df91659517d767a81f0a275819612653",1411180,"Laboratório de Programação I",2015,2,7,FALSE
"fa30f7a477c65257b30ce566ccb17a96",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,7.7,FALSE
"fa30f7a477c65257b30ce566ccb17a96",1109103,"Cálculo Diferencial e Integral I",2015,2,6,FALSE
"fa30f7a477c65257b30ce566ccb17a96",1307151,"Leitura e Produção de Textos",2015,2,8.3,FALSE
"fa30f7a477c65257b30ce566ccb17a96",1411167,"Programação I",2015,2,7,FALSE
"fa30f7a477c65257b30ce566ccb17a96",1411174,"Introdução à Computação",2015,2,8.8,FALSE
"fa30f7a477c65257b30ce566ccb17a96",1411180,"Laboratório de Programação I",2015,2,7,FALSE
"f55af56b9167e0e60c3aa2e64d179546",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,NA,FALSE
"f55af56b9167e0e60c3aa2e64d179546",1109103,"Cálculo Diferencial e Integral I",2015,2,2.1,FALSE
"f55af56b9167e0e60c3aa2e64d179546",1307151,"Leitura e Produção de Textos",2015,2,7,FALSE
"f55af56b9167e0e60c3aa2e64d179546",1411167,"Programação I",2015,2,9.4,FALSE
"f55af56b9167e0e60c3aa2e64d179546",1411174,"Introdução à Computação",2015,2,8.1,FALSE
"f55af56b9167e0e60c3aa2e64d179546",1411180,"Laboratório de Programação I",2015,2,9.4,FALSE
"195763eb5d8ed23a90f41553ae2c1d8c",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,7.3,FALSE
"195763eb5d8ed23a90f41553ae2c1d8c",1109103,"Cálculo Diferencial e Integral I",2015,2,6.4,FALSE
"195763eb5d8ed23a90f41553ae2c1d8c",1307151,"Leitura e Produção de Textos",2015,2,7.8,FALSE
"195763eb5d8ed23a90f41553ae2c1d8c",1411167,"Programação I",2015,2,8.3,FALSE
"195763eb5d8ed23a90f41553ae2c1d8c",1411174,"Introdução à Computação",2015,2,7.5,FALSE
"195763eb5d8ed23a90f41553ae2c1d8c",1411180,"Laboratório de Programação I",2015,2,8.3,FALSE
"cd4583b19f2492ea56bb53579a8b01f5",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,4,FALSE
"cd4583b19f2492ea56bb53579a8b01f5",1109103,"Cálculo Diferencial e Integral I",2015,2,5,FALSE
"cd4583b19f2492ea56bb53579a8b01f5",1307151,"Leitura e Produção de Textos",2015,2,7.2,FALSE
"cd4583b19f2492ea56bb53579a8b01f5",1411167,"Programação I",2015,2,9.6,FALSE
"cd4583b19f2492ea56bb53579a8b01f5",1411174,"Introdução à Computação",2015,2,8.9,FALSE
"cd4583b19f2492ea56bb53579a8b01f5",1411180,"Laboratório de Programação I",2015,2,9.6,FALSE
"c2f9b5ac1a29d94d8cc060e8ad46113d",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,NA,FALSE
"c2f9b5ac1a29d94d8cc060e8ad46113d",1109103,"Cálculo Diferencial e Integral I",2015,2,0.7,FALSE
"c2f9b5ac1a29d94d8cc060e8ad46113d",1307151,"Leitura e Produção de Textos",2015,2,7,FALSE
"c2f9b5ac1a29d94d8cc060e8ad46113d",1411167,"Programação I",2015,2,7,FALSE
"c2f9b5ac1a29d94d8cc060e8ad46113d",1411174,"Introdução à Computação",2015,2,7.9,FALSE
"c2f9b5ac1a29d94d8cc060e8ad46113d",1411180,"Laboratório de Programação I",2015,2,7,FALSE
"6b847f1469268956f91df92bc14c72ca",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,6.2,FALSE
"6b847f1469268956f91df92bc14c72ca",1109103,"Cálculo Diferencial e Integral I",2015,2,2.1,FALSE
"6b847f1469268956f91df92bc14c72ca",1307151,"Leitura e Produção de Textos",2015,2,7.9,FALSE
"6b847f1469268956f91df92bc14c72ca",1411167,"Programação I",2015,2,6.8,FALSE
"6b847f1469268956f91df92bc14c72ca",1411174,"Introdução à Computação",2015,2,7.8,FALSE
"6b847f1469268956f91df92bc14c72ca",1411180,"Laboratório de Programação I",2015,2,6.8,FALSE
"cced284b54f905ff0df3e9629811d4e2",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,7,FALSE
"cced284b54f905ff0df3e9629811d4e2",1109103,"Cálculo Diferencial e Integral I",2015,2,7.9,FALSE
"cced284b54f905ff0df3e9629811d4e2",1307151,"Leitura e Produção de Textos",2015,2,8.1,FALSE
"cced284b54f905ff0df3e9629811d4e2",1411167,"Programação I",2015,2,9.2,FALSE
"cced284b54f905ff0df3e9629811d4e2",1411174,"Introdução à Computação",2015,2,8.1,FALSE
"cced284b54f905ff0df3e9629811d4e2",1411180,"Laboratório de Programação I",2015,2,9.2,FALSE
"b04ce23635bcfbee79120e7c5315f856",1411167,"Programação I",2015,2,5.3,FALSE
"b04ce23635bcfbee79120e7c5315f856",1411174,"Introdução à Computação",2015,2,7.9,FALSE
"b04ce23635bcfbee79120e7c5315f856",1411180,"Laboratório de Programação I",2015,2,5.3,FALSE
"a4274a9d8c325a3d38e27363ea73b5b8",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,5.8,FALSE
"a4274a9d8c325a3d38e27363ea73b5b8",1307151,"Leitura e Produção de Textos",2015,2,7.6,FALSE
"a4274a9d8c325a3d38e27363ea73b5b8",1109103,"Cálculo Diferencial e Integral I",2015,2,5.2,FALSE
"a4274a9d8c325a3d38e27363ea73b5b8",1411174,"Introdução à Computação",2015,2,8.3,FALSE
"a4274a9d8c325a3d38e27363ea73b5b8",1411167,"Programação I",2015,2,8.6,FALSE
"a4274a9d8c325a3d38e27363ea73b5b8",1411180,"Laboratório de Programação I",2015,2,8.7,FALSE
"3fee1b4bdb1131e5893ca404d69b56e8",1307151,"Leitura e Produção de Textos",2015,2,9.3,FALSE
"3fee1b4bdb1131e5893ca404d69b56e8",1411167,"Programação I",2015,2,5.8,FALSE
"3fee1b4bdb1131e5893ca404d69b56e8",1411174,"Introdução à Computação",2015,2,7.2,FALSE
"3fee1b4bdb1131e5893ca404d69b56e8",1411180,"Laboratório de Programação I",2015,2,5.8,FALSE
"3fee1b4bdb1131e5893ca404d69b56e8",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,6,FALSE
"3fee1b4bdb1131e5893ca404d69b56e8",1109103,"Cálculo Diferencial e Integral I",2015,2,6.1,FALSE
"1418faf23f410c8d4f095a38ef157a23",1411174,"Introdução à Computação",2015,1,7,FALSE
"3d52e29f162019c19b433912454f06e5",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,6.3,FALSE
"eb04562cf3447ce7dd3416c0478230f1",1411180,"Laboratório de Programação I",2015,1,9.4,FALSE
"ae0062ca27e650f8aa4a68264b2b37ad",1411180,"Laboratório de Programação I",2015,1,8.9,FALSE
"b951f94c27e5b27380c971ad54449bea",1411180,"Laboratório de Programação I",2015,1,9.3,FALSE
"7a63486415e91f3654410b1e2dda4284",1411180,"Laboratório de Programação I",2015,1,9.3,FALSE
"b3c25c4c84bb03571ced341015810cf5",1411180,"Laboratório de Programação I",2015,1,NA,FALSE
"ea903d172907c86a65044761475d0cda",1411180,"Laboratório de Programação I",2015,1,9,FALSE
"eb04562cf3447ce7dd3416c0478230f1",1307151,"Leitura e Produção de Textos",2015,1,9.4,FALSE
"9f5f7b412baeb2e5c559f9024209a3d6",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,5.4,FALSE
"9f5f7b412baeb2e5c559f9024209a3d6",1411167,"Programação I",2015,2,7,FALSE
"9f5f7b412baeb2e5c559f9024209a3d6",1411174,"Introdução à Computação",2015,2,7,FALSE
"9f5f7b412baeb2e5c559f9024209a3d6",1411180,"Laboratório de Programação I",2015,2,7,FALSE
"751e8b0f62e446ac7315cac5b5cb403b",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,1.6,FALSE
"751e8b0f62e446ac7315cac5b5cb403b",1109103,"Cálculo Diferencial e Integral I",2015,2,3,FALSE
"751e8b0f62e446ac7315cac5b5cb403b",1307151,"Leitura e Produção de Textos",2015,2,7.8,FALSE
"751e8b0f62e446ac7315cac5b5cb403b",1411167,"Programação I",2015,2,9.2,FALSE
"751e8b0f62e446ac7315cac5b5cb403b",1411174,"Introdução à Computação",2015,2,7.9,FALSE
"751e8b0f62e446ac7315cac5b5cb403b",1411180,"Laboratório de Programação I",2015,2,9.2,FALSE
"bf64c7f6d0fc362befb9c5fa92f9cd09",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,NA,FALSE
"bf64c7f6d0fc362befb9c5fa92f9cd09",1109103,"Cálculo Diferencial e Integral I",2015,2,NA,FALSE
"bf64c7f6d0fc362befb9c5fa92f9cd09",1307151,"Leitura e Produção de Textos",2015,2,NA,FALSE
"bfead4c4ddad12726c548028d2e820c9",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,5,FALSE
"bfead4c4ddad12726c548028d2e820c9",1109103,"Cálculo Diferencial e Integral I",2015,2,NA,FALSE
"bfead4c4ddad12726c548028d2e820c9",1307151,"Leitura e Produção de Textos",2015,2,2.5,FALSE
"bfead4c4ddad12726c548028d2e820c9",1411167,"Programação I",2015,2,6.6,FALSE
"bfead4c4ddad12726c548028d2e820c9",1411174,"Introdução à Computação",2015,2,6.2,FALSE
"bfead4c4ddad12726c548028d2e820c9",1411180,"Laboratório de Programação I",2015,2,6.6,FALSE
"04f096144ab4a65c84560fa7e9587dd9",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,7.7,FALSE
"04f096144ab4a65c84560fa7e9587dd9",1109103,"Cálculo Diferencial e Integral I",2015,2,7.7,FALSE
"04f096144ab4a65c84560fa7e9587dd9",1307151,"Leitura e Produção de Textos",2015,2,9,FALSE
"04f096144ab4a65c84560fa7e9587dd9",1411167,"Programação I",2015,2,9.3,FALSE
"04f096144ab4a65c84560fa7e9587dd9",1411174,"Introdução à Computação",2015,2,8.2,FALSE
"04f096144ab4a65c84560fa7e9587dd9",1411180,"Laboratório de Programação I",2015,2,9.3,FALSE
"826e6127642de0f737771b8854c70d78",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,1.9,FALSE
"826e6127642de0f737771b8854c70d78",1109103,"Cálculo Diferencial e Integral I",2015,2,2.3,FALSE
"826e6127642de0f737771b8854c70d78",1307151,"Leitura e Produção de Textos",2015,2,7,FALSE
"826e6127642de0f737771b8854c70d78",1411167,"Programação I",2015,2,5,FALSE
"826e6127642de0f737771b8854c70d78",1411174,"Introdução à Computação",2015,2,7.1,FALSE
"826e6127642de0f737771b8854c70d78",1411180,"Laboratório de Programação I",2015,2,5,FALSE
"bf64c7f6d0fc362befb9c5fa92f9cd09",1411167,"Programação I",2015,2,NA,FALSE
"bf64c7f6d0fc362befb9c5fa92f9cd09",1411174,"Introdução à Computação",2015,2,NA,FALSE
"bf64c7f6d0fc362befb9c5fa92f9cd09",1411180,"Laboratório de Programação I",2015,2,NA,FALSE
"219ee228bdde834e868c60a34d06de43",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,5,FALSE
"219ee228bdde834e868c60a34d06de43",1109103,"Cálculo Diferencial e Integral I",2015,2,5,FALSE
"219ee228bdde834e868c60a34d06de43",1307151,"Leitura e Produção de Textos",2015,2,9.7,FALSE
"219ee228bdde834e868c60a34d06de43",1411167,"Programação I",2015,2,7.1,FALSE
"219ee228bdde834e868c60a34d06de43",1411174,"Introdução à Computação",2015,2,8.4,FALSE
"219ee228bdde834e868c60a34d06de43",1411180,"Laboratório de Programação I",2015,2,7.1,FALSE
"6c2df47dff98f273e949c7d2e38b3374",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,NA,FALSE
"6c2df47dff98f273e949c7d2e38b3374",1109103,"Cálculo Diferencial e Integral I",2015,2,NA,FALSE
"6c2df47dff98f273e949c7d2e38b3374",1307151,"Leitura e Produção de Textos",2015,2,8,FALSE
"6c2df47dff98f273e949c7d2e38b3374",1411167,"Programação I",2015,2,5.6,FALSE
"6c2df47dff98f273e949c7d2e38b3374",1411174,"Introdução à Computação",2015,2,7,FALSE
"6c2df47dff98f273e949c7d2e38b3374",1411180,"Laboratório de Programação I",2015,2,5.6,FALSE
"9e53058c94fd706df286af03360c8d96",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,NA,FALSE
"9e53058c94fd706df286af03360c8d96",1109103,"Cálculo Diferencial e Integral I",2015,2,NA,FALSE
"9e53058c94fd706df286af03360c8d96",1307151,"Leitura e Produção de Textos",2015,2,8.7,FALSE
"9e53058c94fd706df286af03360c8d96",1411167,"Programação I",2015,2,7,FALSE
"9e53058c94fd706df286af03360c8d96",1411174,"Introdução à Computação",2015,2,7.1,FALSE
"9e53058c94fd706df286af03360c8d96",1411180,"Laboratório de Programação I",2015,2,7,FALSE
"9003b4cf789c8b27a5d63303c255ce2d",1411167,"Programação I",2015,2,9.4,FALSE
"9003b4cf789c8b27a5d63303c255ce2d",1411174,"Introdução à Computação",2015,2,7.1,FALSE
"9003b4cf789c8b27a5d63303c255ce2d",1411180,"Laboratório de Programação I",2015,2,9.4,FALSE
"d5bd95df6bdecb05bbfcedbba2ba9de5",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,5.6,FALSE
"d5bd95df6bdecb05bbfcedbba2ba9de5",1109103,"Cálculo Diferencial e Integral I",2015,2,7.6,FALSE
"b782ce652f8e605e92afb84c41f3987f",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,2.7,FALSE
"b782ce652f8e605e92afb84c41f3987f",1109103,"Cálculo Diferencial e Integral I",2015,2,3,FALSE
"b782ce652f8e605e92afb84c41f3987f",1307151,"Leitura e Produção de Textos",2015,2,9.7,FALSE
"b782ce652f8e605e92afb84c41f3987f",1411167,"Programação I",2015,2,7.1,FALSE
"b782ce652f8e605e92afb84c41f3987f",1411174,"Introdução à Computação",2015,2,8,FALSE
"b782ce652f8e605e92afb84c41f3987f",1411180,"Laboratório de Programação I",2015,2,7.1,FALSE
"61bca18296062c38b32ff968f2baacdc",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,NA,FALSE
"61bca18296062c38b32ff968f2baacdc",1109103,"Cálculo Diferencial e Integral I",2015,2,NA,FALSE
"61bca18296062c38b32ff968f2baacdc",1307151,"Leitura e Produção de Textos",2015,2,NA,FALSE
"61bca18296062c38b32ff968f2baacdc",1411167,"Programação I",2015,2,NA,FALSE
"61bca18296062c38b32ff968f2baacdc",1411174,"Introdução à Computação",2015,2,NA,FALSE
"61bca18296062c38b32ff968f2baacdc",1411180,"Laboratório de Programação I",2015,2,NA,FALSE
"5c34c4fbe2a60aa619de01d575ebd0e1",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,NA,FALSE
"5c34c4fbe2a60aa619de01d575ebd0e1",1109103,"Cálculo Diferencial e Integral I",2015,2,NA,FALSE
"5c34c4fbe2a60aa619de01d575ebd0e1",1307151,"Leitura e Produção de Textos",2015,2,NA,FALSE
"5c34c4fbe2a60aa619de01d575ebd0e1",1411167,"Programação I",2015,2,NA,FALSE
"5c34c4fbe2a60aa619de01d575ebd0e1",1411174,"Introdução à Computação",2015,2,NA,FALSE
"5c34c4fbe2a60aa619de01d575ebd0e1",1411180,"Laboratório de Programação I",2015,2,NA,FALSE
"152156cbbf26c8de75878d3e0cbf06db",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,NA,FALSE
"152156cbbf26c8de75878d3e0cbf06db",1109103,"Cálculo Diferencial e Integral I",2015,2,1.7,FALSE
"152156cbbf26c8de75878d3e0cbf06db",1307151,"Leitura e Produção de Textos",2015,2,7.8,FALSE
"152156cbbf26c8de75878d3e0cbf06db",1411167,"Programação I",2015,2,3.8,FALSE
"152156cbbf26c8de75878d3e0cbf06db",1411174,"Introdução à Computação",2015,2,0,FALSE
"152156cbbf26c8de75878d3e0cbf06db",1411180,"Laboratório de Programação I",2015,2,3.8,FALSE
"70dd2b7437a7313a15764e601e2affc9",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,6.5,FALSE
"70dd2b7437a7313a15764e601e2affc9",1109103,"Cálculo Diferencial e Integral I",2015,2,3,FALSE
"70dd2b7437a7313a15764e601e2affc9",1307151,"Leitura e Produção de Textos",2015,2,7.8,FALSE
"70dd2b7437a7313a15764e601e2affc9",1411167,"Programação I",2015,2,6,FALSE
"70dd2b7437a7313a15764e601e2affc9",1411174,"Introdução à Computação",2015,2,7.8,FALSE
"70dd2b7437a7313a15764e601e2affc9",1411180,"Laboratório de Programação I",2015,2,6,FALSE
"c219a00af9ab5bca67ef3a0f8ecd4dc1",1307151,"Leitura e Produção de Textos",2015,2,7,FALSE
"c219a00af9ab5bca67ef3a0f8ecd4dc1",1411167,"Programação I",2015,2,9.6,FALSE
"c219a00af9ab5bca67ef3a0f8ecd4dc1",1411174,"Introdução à Computação",2015,2,7.7,FALSE
"c219a00af9ab5bca67ef3a0f8ecd4dc1",1411180,"Laboratório de Programação I",2015,2,9.6,FALSE
"824d9a508e667e4063f18379eb9c3c01",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,NA,FALSE
"824d9a508e667e4063f18379eb9c3c01",1109103,"Cálculo Diferencial e Integral I",2015,2,NA,FALSE
"824d9a508e667e4063f18379eb9c3c01",1307151,"Leitura e Produção de Textos",2015,2,NA,FALSE
"824d9a508e667e4063f18379eb9c3c01",1411167,"Programação I",2015,2,3.9,FALSE
"824d9a508e667e4063f18379eb9c3c01",1411174,"Introdução à Computação",2015,2,NA,FALSE
"824d9a508e667e4063f18379eb9c3c01",1411180,"Laboratório de Programação I",2015,2,NA,FALSE
"5327a225070faccea114176790984242",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,5.3,FALSE
"5327a225070faccea114176790984242",1109103,"Cálculo Diferencial e Integral I",2015,2,5.5,FALSE
"5327a225070faccea114176790984242",1307151,"Leitura e Produção de Textos",2015,2,8.3,FALSE
"5327a225070faccea114176790984242",1411167,"Programação I",2015,2,7.9,FALSE
"5327a225070faccea114176790984242",1411174,"Introdução à Computação",2015,2,8,FALSE
"5327a225070faccea114176790984242",1411180,"Laboratório de Programação I",2015,2,7.9,FALSE
"14834c4dcbd920845033bc8627dde4fe",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,5,FALSE
"14834c4dcbd920845033bc8627dde4fe",1109103,"Cálculo Diferencial e Integral I",2015,2,2.1,FALSE
