"ALU_NOVAMATRICULA","ALU_ANO_EVASA","ALU_PERIODO_EVASAO","MAT_TUR_DIS_DISCIPLINA","DISCIPLINA","CREDITOS","MAT_MEDIA_FINAL"
"e52880798bfe828107f44bb22b31fd48",2012,1,1307151,"Leitura e Produção de Textos",4,8.5
"e52880798bfe828107f44bb22b31fd48",2012,1,1305218,"Métodologia Científica",4,8.4
"e52880798bfe828107f44bb22b31fd48",2012,1,1109103,"Cálculo Diferencial e Integral I",4,7
"e52880798bfe828107f44bb22b31fd48",2012,1,1411174,"Introdução à Computação",4,7.85
"e52880798bfe828107f44bb22b31fd48",2012,1,1108089,"Fundamentos de Física Clássica",4,8.2
"e52880798bfe828107f44bb22b31fd48",2012,1,1109035,"Álgebra Vetorial e Geometria Analítica",4,6.2
"e52880798bfe828107f44bb22b31fd48",2012,1,1411171,"Teoria da Computação",4,5
"e52880798bfe828107f44bb22b31fd48",2012,1,1411176,"Gerência da Informação",4,7.4
"e52880798bfe828107f44bb22b31fd48",2012,1,1109113,"Matemática Discreta",4,7.2
"e52880798bfe828107f44bb22b31fd48",2012,1,1411170,"Teoria dos Grafos",2,8.3
"e52880798bfe828107f44bb22b31fd48",2012,1,1108090,"Fundamentos de Física Moderna",4,5.8
"e52880798bfe828107f44bb22b31fd48",2012,1,1114107,"Probabilidade e Estatistica",4,6.1
"e52880798bfe828107f44bb22b31fd48",2012,1,1411168,"Programação II",4,8.9
"e52880798bfe828107f44bb22b31fd48",2012,1,1411181,"Laboratório de Programação II",4,7.9
"e52880798bfe828107f44bb22b31fd48",2012,1,1305220,"Informática e Sociedade",2,8.4
"e52880798bfe828107f44bb22b31fd48",2012,1,1109049,"Álgebra Linear I",4,8.3
"e52880798bfe828107f44bb22b31fd48",2012,1,1411172,"Estrutura de Dados e Algoritmos",4,6.8
"e52880798bfe828107f44bb22b31fd48",2012,1,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,7
"e52880798bfe828107f44bb22b31fd48",2012,1,1411173,"Lógica Matemática",4,7.5
"e52880798bfe828107f44bb22b31fd48",2012,1,1114114,"Métodos Estatisticos",4,3.7
"e52880798bfe828107f44bb22b31fd48",2012,1,1411169,"Paradigmas de Ling. de Programação",4,5.6
"e52880798bfe828107f44bb22b31fd48",2012,1,1411175,"Org. e Arquitetura de Computadores I",4,7
"e52880798bfe828107f44bb22b31fd48",2012,1,1411177,"Engenharia de Software I",4,8.2
"e52880798bfe828107f44bb22b31fd48",2012,1,1411178,"Sistemas de Informação I",4,8.8
"e52880798bfe828107f44bb22b31fd48",2012,1,1411182,"Lab. de Org. e Arquitetura de Computadores",4,4.4
"e52880798bfe828107f44bb22b31fd48",2012,1,1411182,"Lab. de Org. e Arquitetura de Computadores",4,7.4
"e52880798bfe828107f44bb22b31fd48",2012,1,1411183,"Laboratório de Engenharia de Software",2,8.2
"e52880798bfe828107f44bb22b31fd48",2012,1,1411187,"Análise e Técnica de Algoritmos",4,5.6
"e52880798bfe828107f44bb22b31fd48",2012,1,1411193,"Banco de Dados I",4,2.4
"e52880798bfe828107f44bb22b31fd48",2012,1,1411195,"Sistemas de Informação II",4,5
"e52880798bfe828107f44bb22b31fd48",2012,1,1411189,"Compiladores",4,7.6
"e52880798bfe828107f44bb22b31fd48",2012,1,1411190,"Redes de Computadores",4,7
"e52880798bfe828107f44bb22b31fd48",2012,1,1411193,"Banco de Dados I",4,7
"e52880798bfe828107f44bb22b31fd48",2012,1,1411184,"Lab. de Intercon. de Redes de Computadores",2,7.2
"e52880798bfe828107f44bb22b31fd48",2012,1,1411191,"Interconexão de Redes de Computadores",4,7.2
"e52880798bfe828107f44bb22b31fd48",2012,1,1411192,"Sistemas Operacionais",4,5.7
"e52880798bfe828107f44bb22b31fd48",2012,1,1411194,"Banco de Dados II",4,7.9
"e52880798bfe828107f44bb22b31fd48",2012,1,1305219,"Direito e Cidadania",4,7.6
"e52880798bfe828107f44bb22b31fd48",2012,1,1114114,"Métodos Estatisticos",4,0.7
"e52880798bfe828107f44bb22b31fd48",2012,1,1411185,"Projeto em Computação I",4,8.8
"e52880798bfe828107f44bb22b31fd48",2012,1,1411188,"Métodos e Software Numéricos",4,5.2
"e52880798bfe828107f44bb22b31fd48",2012,1,1411197,"Aval. de Desempenho de Sistemas Discretos",4,7.2
"e52880798bfe828107f44bb22b31fd48",2012,1,1114114,"Métodos Estatisticos",4,4
"e52880798bfe828107f44bb22b31fd48",2012,1,1411186,"Projeto em Computação II",6,8.5
"e52880798bfe828107f44bb22b31fd48",2012,1,1114114,"Métodos Estatisticos",4,8.3
"e52880798bfe828107f44bb22b31fd48",2012,1,1411196,"Inteligência Artificial I",4,7.6
"b002c6b29a69c632d3f4f37404db925e",2012,1,1109035,"Álgebra Vetorial e Geometria Analítica",4,3.2
"b002c6b29a69c632d3f4f37404db925e",2012,1,1109103,"Cálculo Diferencial e Integral I",4,3.2
"b002c6b29a69c632d3f4f37404db925e",2012,1,1411167,"Programação I",4,9.5
"b002c6b29a69c632d3f4f37404db925e",2012,1,1411180,"Laboratório de Programação I",4,9.7
"b002c6b29a69c632d3f4f37404db925e",2012,1,1307151,"Leitura e Produção de Textos",4,9.1
"b002c6b29a69c632d3f4f37404db925e",2012,1,1411174,"Introdução à Computação",4,7.9
"b002c6b29a69c632d3f4f37404db925e",2012,1,1411168,"Programação II",4,8.4
"b002c6b29a69c632d3f4f37404db925e",2012,1,1411181,"Laboratório de Programação II",4,9.2
"b002c6b29a69c632d3f4f37404db925e",2012,1,1109035,"Álgebra Vetorial e Geometria Analítica",4,6.5
"b002c6b29a69c632d3f4f37404db925e",2012,1,1109113,"Matemática Discreta",4,3.6
"b002c6b29a69c632d3f4f37404db925e",2012,1,1411170,"Teoria dos Grafos",2,6
"b002c6b29a69c632d3f4f37404db925e",2012,1,1305218,"Métodologia Científica",4,7.5
"b002c6b29a69c632d3f4f37404db925e",2012,1,1109103,"Cálculo Diferencial e Integral I",4,1.5
"b002c6b29a69c632d3f4f37404db925e",2012,1,1305219,"Direito e Cidadania",4,8.5
"b002c6b29a69c632d3f4f37404db925e",2012,1,1109103,"Cálculo Diferencial e Integral I",4,7.1
"b002c6b29a69c632d3f4f37404db925e",2012,1,1411172,"Estrutura de Dados e Algoritmos",4,7.7
"b002c6b29a69c632d3f4f37404db925e",2012,1,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,7.6
"b002c6b29a69c632d3f4f37404db925e",2012,1,1109113,"Matemática Discreta",4,6.2
"b002c6b29a69c632d3f4f37404db925e",2012,1,1411176,"Gerência da Informação",4,8
"b002c6b29a69c632d3f4f37404db925e",2012,1,1108089,"Fundamentos de Física Clássica",4,7
"b002c6b29a69c632d3f4f37404db925e",2012,1,1411171,"Teoria da Computação",4,6.3
"b002c6b29a69c632d3f4f37404db925e",2012,1,1109049,"Álgebra Linear I",4,5.9
"b002c6b29a69c632d3f4f37404db925e",2012,1,1109053,"Cálculo Diferencial e Integral II",4,3.3
"b002c6b29a69c632d3f4f37404db925e",2012,1,1411169,"Paradigmas de Ling. de Programação",4,6.1
"b002c6b29a69c632d3f4f37404db925e",2012,1,1411173,"Lógica Matemática",4,5.6
"b002c6b29a69c632d3f4f37404db925e",2012,1,1411178,"Sistemas de Informação I",4,8.9
"b002c6b29a69c632d3f4f37404db925e",2012,1,1305220,"Informática e Sociedade",2,7.2
"b002c6b29a69c632d3f4f37404db925e",2012,1,1109053,"Cálculo Diferencial e Integral II",4,7
"b002c6b29a69c632d3f4f37404db925e",2012,1,1411193,"Banco de Dados I",4,9.1
"b002c6b29a69c632d3f4f37404db925e",2012,1,1411195,"Sistemas de Informação II",4,5.9
"b002c6b29a69c632d3f4f37404db925e",2012,1,1108090,"Fundamentos de Física Moderna",4,7.1
"b002c6b29a69c632d3f4f37404db925e",2012,1,1411187,"Análise e Técnica de Algoritmos",4,7.7
"b002c6b29a69c632d3f4f37404db925e",2012,1,1411194,"Banco de Dados II",4,7.7
"b002c6b29a69c632d3f4f37404db925e",2012,1,1114107,"Probabilidade e Estatistica",4,5
"b002c6b29a69c632d3f4f37404db925e",2012,1,1114114,"Métodos Estatisticos",4,2.8
"b002c6b29a69c632d3f4f37404db925e",2012,1,1411175,"Org. e Arquitetura de Computadores I",4,7.8
"b002c6b29a69c632d3f4f37404db925e",2012,1,1411177,"Engenharia de Software I",4,5
"b002c6b29a69c632d3f4f37404db925e",2012,1,1411182,"Lab. de Org. e Arquitetura de Computadores",4,9.2
"b002c6b29a69c632d3f4f37404db925e",2012,1,1114114,"Métodos Estatisticos",4,2.3
"b002c6b29a69c632d3f4f37404db925e",2012,1,1411183,"Laboratório de Engenharia de Software",2,7.8
"b002c6b29a69c632d3f4f37404db925e",2012,1,1411188,"Métodos e Software Numéricos",4,5
"b002c6b29a69c632d3f4f37404db925e",2012,1,1411189,"Compiladores",4,5
"b002c6b29a69c632d3f4f37404db925e",2012,1,1411190,"Redes de Computadores",4,7.3
"b002c6b29a69c632d3f4f37404db925e",2012,1,1411185,"Projeto em Computação I",4,8.5
"b002c6b29a69c632d3f4f37404db925e",2012,1,1411192,"Sistemas Operacionais",4,7
"b002c6b29a69c632d3f4f37404db925e",2012,1,1411197,"Aval. de Desempenho de Sistemas Discretos",4,8.9
"b002c6b29a69c632d3f4f37404db925e",2012,1,1114114,"Métodos Estatisticos",4,8.2
"b002c6b29a69c632d3f4f37404db925e",2012,1,1411184,"Lab. de Intercon. de Redes de Computadores",2,7
"b002c6b29a69c632d3f4f37404db925e",2012,1,1411186,"Projeto em Computação II",6,8.4
"b002c6b29a69c632d3f4f37404db925e",2012,1,1411191,"Interconexão de Redes de Computadores",4,7
"b002c6b29a69c632d3f4f37404db925e",2012,1,1411196,"Inteligência Artificial I",4,7.2
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1411176,"Gerência da Informação",4,7.3
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1411181,"Laboratório de Programação II",4,8.4
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1411170,"Teoria dos Grafos",2,7
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1411168,"Programação II",4,7.7
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,7.8
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1109113,"Matemática Discreta",4,6.1
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1411172,"Estrutura de Dados e Algoritmos",4,7
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1108089,"Fundamentos de Física Clássica",4,5.8
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1411178,"Sistemas de Informação I",4,7.9
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1114107,"Probabilidade e Estatistica",4,6.6
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1411171,"Teoria da Computação",4,7
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1108090,"Fundamentos de Física Moderna",4,5
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1411173,"Lógica Matemática",4,7.6
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1305219,"Direito e Cidadania",4,8
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1411193,"Banco de Dados I",4,5.9
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1411177,"Engenharia de Software I",4,8.1
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1411169,"Paradigmas de Ling. de Programação",4,6.2
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1109049,"Álgebra Linear I",4,5.5
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1114114,"Métodos Estatisticos",4,7
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1411175,"Org. e Arquitetura de Computadores I",4,7.1
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1411195,"Sistemas de Informação II",4,6.6
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1411182,"Lab. de Org. e Arquitetura de Computadores",4,8.8
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1411187,"Análise e Técnica de Algoritmos",4,5
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1307151,"Leitura e Produção de Textos",4,7.7
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1109035,"Álgebra Vetorial e Geometria Analítica",4,8.2
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1305218,"Métodologia Científica",4,7
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1411174,"Introdução à Computação",4,5.2
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1305220,"Informática e Sociedade",2,7.7
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1109103,"Cálculo Diferencial e Integral I",4,5
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1411167,"Programação I",4,7.6
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1411180,"Laboratório de Programação I",4,7.3
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1411189,"Compiladores",4,8.5
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1411190,"Redes de Computadores",4,7
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1411194,"Banco de Dados II",4,7
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1411183,"Laboratório de Engenharia de Software",2,8.4
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1411186,"Projeto em Computação II",6,5.8
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1411197,"Aval. de Desempenho de Sistemas Discretos",4,6.3
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1411184,"Lab. de Intercon. de Redes de Computadores",2,7
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1411185,"Projeto em Computação I",4,7.6
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1411188,"Métodos e Software Numéricos",4,7.5
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1411191,"Interconexão de Redes de Computadores",4,7
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1411192,"Sistemas Operacionais",4,7.3
"1a52ed39dc99f46bb2650a3db1d15b0e",2008,2,1411196,"Inteligência Artificial I",4,8.2
"cbb7212e95e664f013ac63e5904da006",2012,2,1109035,"Álgebra Vetorial e Geometria Analítica",4,7.6
"cbb7212e95e664f013ac63e5904da006",2012,2,1109103,"Cálculo Diferencial e Integral I",4,6.8
"cbb7212e95e664f013ac63e5904da006",2012,2,1411167,"Programação I",4,7.3
"cbb7212e95e664f013ac63e5904da006",2012,2,1411174,"Introdução à Computação",4,8
"cbb7212e95e664f013ac63e5904da006",2012,2,1411180,"Laboratório de Programação I",4,7.8
"cbb7212e95e664f013ac63e5904da006",2012,2,1307151,"Leitura e Produção de Textos",4,8.8
"cbb7212e95e664f013ac63e5904da006",2012,2,1108089,"Fundamentos de Física Clássica",4,5
"cbb7212e95e664f013ac63e5904da006",2012,2,1109113,"Matemática Discreta",4,6.9
"cbb7212e95e664f013ac63e5904da006",2012,2,1411168,"Programação II",4,8.9
"cbb7212e95e664f013ac63e5904da006",2012,2,1411170,"Teoria dos Grafos",2,8.5
"cbb7212e95e664f013ac63e5904da006",2012,2,1411181,"Laboratório de Programação II",4,8.4
"cbb7212e95e664f013ac63e5904da006",2012,2,1108090,"Fundamentos de Física Moderna",4,7.1
"cbb7212e95e664f013ac63e5904da006",2012,2,1109049,"Álgebra Linear I",4,0
"cbb7212e95e664f013ac63e5904da006",2012,2,1114107,"Probabilidade e Estatistica",4,5
"cbb7212e95e664f013ac63e5904da006",2012,2,1411171,"Teoria da Computação",4,0
"cbb7212e95e664f013ac63e5904da006",2012,2,1411172,"Estrutura de Dados e Algoritmos",4,3.8
"cbb7212e95e664f013ac63e5904da006",2012,2,1411176,"Gerência da Informação",4,7.6
"cbb7212e95e664f013ac63e5904da006",2012,2,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,6
"cbb7212e95e664f013ac63e5904da006",2012,2,1305219,"Direito e Cidadania",4,7.5
"cbb7212e95e664f013ac63e5904da006",2012,2,1109049,"Álgebra Linear I",4,7
"cbb7212e95e664f013ac63e5904da006",2012,2,1411171,"Teoria da Computação",4,6.5
"cbb7212e95e664f013ac63e5904da006",2012,2,1411172,"Estrutura de Dados e Algoritmos",4,6
"cbb7212e95e664f013ac63e5904da006",2012,2,1411169,"Paradigmas de Ling. de Programação",4,5.8
"cbb7212e95e664f013ac63e5904da006",2012,2,1411173,"Lógica Matemática",4,7.8
"cbb7212e95e664f013ac63e5904da006",2012,2,1411175,"Org. e Arquitetura de Computadores I",4,6.3
"cbb7212e95e664f013ac63e5904da006",2012,2,1411177,"Engenharia de Software I",4,7.2
"cbb7212e95e664f013ac63e5904da006",2012,2,1411178,"Sistemas de Informação I",4,7.5
"cbb7212e95e664f013ac63e5904da006",2012,2,1411182,"Lab. de Org. e Arquitetura de Computadores",4,7.9
"cbb7212e95e664f013ac63e5904da006",2012,2,1114114,"Métodos Estatisticos",4,5.4
"cbb7212e95e664f013ac63e5904da006",2012,2,1411187,"Análise e Técnica de Algoritmos",4,3.9
"cbb7212e95e664f013ac63e5904da006",2012,2,1411193,"Banco de Dados I",4,5.2
"cbb7212e95e664f013ac63e5904da006",2012,2,1411195,"Sistemas de Informação II",4,5.3
"cbb7212e95e664f013ac63e5904da006",2012,2,1305220,"Informática e Sociedade",2,8.8
"cbb7212e95e664f013ac63e5904da006",2012,2,1411187,"Análise e Técnica de Algoritmos",4,8.2
"cbb7212e95e664f013ac63e5904da006",2012,2,1411190,"Redes de Computadores",4,4.4
"cbb7212e95e664f013ac63e5904da006",2012,2,1411192,"Sistemas Operacionais",4,7.3
"cbb7212e95e664f013ac63e5904da006",2012,2,1411194,"Banco de Dados II",4,6.9
"cbb7212e95e664f013ac63e5904da006",2012,2,1411183,"Laboratório de Engenharia de Software",2,0
"cbb7212e95e664f013ac63e5904da006",2012,2,1411189,"Compiladores",4,3.5
"cbb7212e95e664f013ac63e5904da006",2012,2,1411190,"Redes de Computadores",4,6.1
"cbb7212e95e664f013ac63e5904da006",2012,2,1411183,"Laboratório de Engenharia de Software",2,7.6
"cbb7212e95e664f013ac63e5904da006",2012,2,1411184,"Lab. de Intercon. de Redes de Computadores",2,6.2
"cbb7212e95e664f013ac63e5904da006",2012,2,1411189,"Compiladores",4,6.8
"cbb7212e95e664f013ac63e5904da006",2012,2,1411191,"Interconexão de Redes de Computadores",4,6.2
"cbb7212e95e664f013ac63e5904da006",2012,2,1411188,"Métodos e Software Numéricos",4,6.5
"cbb7212e95e664f013ac63e5904da006",2012,2,1411197,"Aval. de Desempenho de Sistemas Discretos",4,7
"cbb7212e95e664f013ac63e5904da006",2012,2,1305218,"Métodologia Científica",4,7.5
"cbb7212e95e664f013ac63e5904da006",2012,2,1411185,"Projeto em Computação I",4,9.3
"cbb7212e95e664f013ac63e5904da006",2012,2,1411196,"Inteligência Artificial I",4,8.5
"cbb7212e95e664f013ac63e5904da006",2012,2,1411186,"Projeto em Computação II",6,7.8
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1109035,"Álgebra Vetorial e Geometria Analítica",4,10
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1411167,"Programação I",4,9
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1411174,"Introdução à Computação",4,9
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1307151,"Leitura e Produção de Textos",4,10
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1109103,"Cálculo Diferencial e Integral I",4,8.1
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1411180,"Laboratório de Programação I",4,9.4
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1108089,"Fundamentos de Física Clássica",4,7.7
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1109113,"Matemática Discreta",4,6.8
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1411168,"Programação II",4,9.7
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1411170,"Teoria dos Grafos",2,7
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1411181,"Laboratório de Programação II",4,9.7
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1305218,"Métodologia Científica",4,9.5
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1108090,"Fundamentos de Física Moderna",4,8.1
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1411171,"Teoria da Computação",4,7.7
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1411172,"Estrutura de Dados e Algoritmos",4,7.1
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1411176,"Gerência da Informação",4,8.3
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,8.2
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1114107,"Probabilidade e Estatistica",4,6.1
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1411173,"Lógica Matemática",4,8.5
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1411175,"Org. e Arquitetura de Computadores I",4,8.4
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1411178,"Sistemas de Informação I",4,9.4
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1411182,"Lab. de Org. e Arquitetura de Computadores",4,7.2
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1109049,"Álgebra Linear I",4,7
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1411169,"Paradigmas de Ling. de Programação",4,5.6
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1411177,"Engenharia de Software I",4,7
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1411190,"Redes de Computadores",4,7.1
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1411193,"Banco de Dados I",4,7
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1114114,"Métodos Estatisticos",4,7.3
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1411187,"Análise e Técnica de Algoritmos",4,7.8
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1411195,"Sistemas de Informação II",4,5.5
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1305220,"Informática e Sociedade",2,8.8
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1411183,"Laboratório de Engenharia de Software",2,7.8
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1411184,"Lab. de Intercon. de Redes de Computadores",2,5
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1411189,"Compiladores",4,7.3
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1411191,"Interconexão de Redes de Computadores",4,5
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1411194,"Banco de Dados II",4,7
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1411196,"Inteligência Artificial I",4,7.5
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1411192,"Sistemas Operacionais",4,7.3
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1411197,"Aval. de Desempenho de Sistemas Discretos",4,7.6
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1411185,"Projeto em Computação I",4,9
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1411186,"Projeto em Computação II",6,8.5
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1305219,"Direito e Cidadania",4,9.7
"555eb4256ca1528cf97fcb78a1ecb231",2011,2,1411188,"Métodos e Software Numéricos",4,7.4
"c3793aafb421287064fcb19aef8c43fe",2011,2,1109035,"Álgebra Vetorial e Geometria Analítica",4,9.7
"c3793aafb421287064fcb19aef8c43fe",2011,2,1109103,"Cálculo Diferencial e Integral I",4,7.3
"c3793aafb421287064fcb19aef8c43fe",2011,2,1411167,"Programação I",4,9.6
"c3793aafb421287064fcb19aef8c43fe",2011,2,1411174,"Introdução à Computação",4,9.4
"c3793aafb421287064fcb19aef8c43fe",2011,2,1411180,"Laboratório de Programação I",4,9.5
"c3793aafb421287064fcb19aef8c43fe",2011,2,1307151,"Leitura e Produção de Textos",4,9.5
"c3793aafb421287064fcb19aef8c43fe",2011,2,1108089,"Fundamentos de Física Clássica",4,8.2
"c3793aafb421287064fcb19aef8c43fe",2011,2,1109113,"Matemática Discreta",4,8.4
"c3793aafb421287064fcb19aef8c43fe",2011,2,1411168,"Programação II",4,9.5
"c3793aafb421287064fcb19aef8c43fe",2011,2,1411170,"Teoria dos Grafos",2,9
"c3793aafb421287064fcb19aef8c43fe",2011,2,1411181,"Laboratório de Programação II",4,9
"c3793aafb421287064fcb19aef8c43fe",2011,2,1305218,"Métodologia Científica",4,9.8
"c3793aafb421287064fcb19aef8c43fe",2011,2,1108090,"Fundamentos de Física Moderna",4,8.6
"c3793aafb421287064fcb19aef8c43fe",2011,2,1114107,"Probabilidade e Estatistica",4,8
"c3793aafb421287064fcb19aef8c43fe",2011,2,1411172,"Estrutura de Dados e Algoritmos",4,8.2
"c3793aafb421287064fcb19aef8c43fe",2011,2,1411176,"Gerência da Informação",4,8.5
"c3793aafb421287064fcb19aef8c43fe",2011,2,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,9.9
"c3793aafb421287064fcb19aef8c43fe",2011,2,1109049,"Álgebra Linear I",4,8.7
"c3793aafb421287064fcb19aef8c43fe",2011,2,1411171,"Teoria da Computação",4,8.3
"c3793aafb421287064fcb19aef8c43fe",2011,2,1411175,"Org. e Arquitetura de Computadores I",4,9.1
"c3793aafb421287064fcb19aef8c43fe",2011,2,1411178,"Sistemas de Informação I",4,9.1
"c3793aafb421287064fcb19aef8c43fe",2011,2,1411182,"Lab. de Org. e Arquitetura de Computadores",4,9.8
"c3793aafb421287064fcb19aef8c43fe",2011,2,1411169,"Paradigmas de Ling. de Programação",4,7.5
"c3793aafb421287064fcb19aef8c43fe",2011,2,1114114,"Métodos Estatisticos",4,9.1
"c3793aafb421287064fcb19aef8c43fe",2011,2,1411173,"Lógica Matemática",4,9.9
"c3793aafb421287064fcb19aef8c43fe",2011,2,1411177,"Engenharia de Software I",4,9.3
"c3793aafb421287064fcb19aef8c43fe",2011,2,1411193,"Banco de Dados I",4,7.9
"c3793aafb421287064fcb19aef8c43fe",2011,2,1411187,"Análise e Técnica de Algoritmos",4,8.6
"c3793aafb421287064fcb19aef8c43fe",2011,2,1411190,"Redes de Computadores",4,8.4
"c3793aafb421287064fcb19aef8c43fe",2011,2,1411195,"Sistemas de Informação II",4,8.4
"c3793aafb421287064fcb19aef8c43fe",2011,2,1305220,"Informática e Sociedade",2,9.5
"c3793aafb421287064fcb19aef8c43fe",2011,2,1411183,"Laboratório de Engenharia de Software",2,8.7
"c3793aafb421287064fcb19aef8c43fe",2011,2,1411192,"Sistemas Operacionais",4,9.2
"c3793aafb421287064fcb19aef8c43fe",2011,2,1411194,"Banco de Dados II",4,8.5
"c3793aafb421287064fcb19aef8c43fe",2011,2,1305219,"Direito e Cidadania",4,7.6
"c3793aafb421287064fcb19aef8c43fe",2011,2,1411184,"Lab. de Intercon. de Redes de Computadores",2,8.9
"c3793aafb421287064fcb19aef8c43fe",2011,2,1411185,"Projeto em Computação I",4,8.5
"c3793aafb421287064fcb19aef8c43fe",2011,2,1411191,"Interconexão de Redes de Computadores",4,8.9
"c3793aafb421287064fcb19aef8c43fe",2011,2,1411196,"Inteligência Artificial I",4,8.5
"c3793aafb421287064fcb19aef8c43fe",2011,2,1411186,"Projeto em Computação II",6,8
"c3793aafb421287064fcb19aef8c43fe",2011,2,1411188,"Métodos e Software Numéricos",4,9.9
"c3793aafb421287064fcb19aef8c43fe",2011,2,1411189,"Compiladores",4,7.7
